plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,plume_png_object,plume_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
GAO20220921t172513p0000-A,33.998748,-85.177893,2022-09-21T17:25:13+00,Solid Waste (6A),CH4,mf,"[-85.18418987584434, 33.992097114455596, -85.17058329357042, 34.003328309464536]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t172513p0000-B,33.995948,-85.178539,2022-09-21T17:25:13+00,Solid Waste (6A),CH4,mf,"[-85.18502847087817, 33.99186140206773, -85.17148144379888, 34.00309273003831]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t175322p0000-A,33.604548,-86.522284,2022-09-21T17:53:22+00,Solid Waste (6A),CH4,mf,"[-86.52968133363218, 33.59799811712801, -86.51637064624252, 33.60908441605882]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t151910p0000-A,33.99634,-85.173937,2022-09-22T15:19:10+00,Solid Waste (6A),CH4,mf,"[-85.17827347693938, 33.990324143873394, -85.16484623684022, 34.00150584221769]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t153245p0000-A,34.274963,-84.391929,2022-09-22T15:32:45+00,Solid Waste (6A),CH4,mf,"[-84.39775847355621, 34.2708558459236, -84.38393206578985, 34.28228100321915]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t153602p0000-A,34.329042,-84.24309,2022-09-22T15:36:02+00,Solid Waste (6A),CH4,mf,"[-84.24996733036325, 34.323206256809705, -84.23625320387839, 34.33453157788822]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t154219p0000-B,34.135249,-84.035906,2022-09-22T15:42:19+00,Solid Waste (6A),CH4,mf,"[-84.04351123086236, 34.12831070172793, -84.02815739990862, 34.14096994332366]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t160143p0000-A,33.661015,-84.2561,2022-09-22T16:01:43+00,Solid Waste (6A),CH4,mf,"[-84.26178847420388, 33.65410637696457, -84.24830002382164, 33.66538286249477]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t160143p0000-B,33.657472,-84.25902,2022-09-22T16:01:43+00,Solid Waste (6A),CH4,mf,"[-84.26562461645888, 33.65280165418819, -84.25201734056894, 33.664127753591124]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t162053p0000-A,33.235072,-84.119763,2022-09-22T16:20:53+00,Solid Waste (6A),CH4,mf,"[-84.12637717731738, 33.229021628274, -84.11289620638226, 33.240297556207246]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t163326p0000-A,33.175584,-84.845261,2022-09-22T16:33:26+00,Solid Waste (6A),CH4,mf,"[-84.85195521788394, 33.1700304673988, -84.83847810380006, 33.181310768032866]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t165307p0000-A,33.996208,-85.177949,2022-09-22T16:53:07+00,Solid Waste (6A),CH4,mf,"[-85.18183538999334, 33.99082244672414, -85.16822902100043, 34.002053634202916]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t171114p0000-A,34.272742,-84.391397,2022-09-22T17:11:14+00,Solid Waste (6A),CH4,mf,"[-84.39897614191848, 34.26820681966415, -84.38533003971858, 34.279483350581465]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220922t172030p0000-A,34.135483,-84.038798,2022-09-22T17:20:30+00,Solid Waste (6A),CH4,mf,"[-84.04285770438361, 34.12824441447755, -84.02816110092276, 34.140359703624924]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220923t154354-A,34.977474,-78.461023,2022-09-23T15:43:54+00,Solid Waste (6A),CH4,mf,"[-78.4688844725859, 34.969488630183434, -78.45359072201691, 34.981973491908846]",ang,,,4686.220194,1914.16389,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220923t160034-A,34.977501,-78.461035,2022-09-23T16:00:34+00,Solid Waste (6A),CH4,mf,"[-78.47044677045736, 34.97306552511585, -78.4536113557885, 34.98690642141778]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
GAO20220923t160943p0000-A,33.710093,-87.057995,2022-09-23T16:09:43+00,Solid Waste (6A),CH4,mf,"[-87.06441227568797, 33.70429886253718, -87.05114493946573, 33.715384904183864]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t164450p0000-A,33.456897,-87.142048,2022-09-23T16:44:50+00,Oil & Gas (1B2),CH4,mf,"[-87.14868461132288, 33.45168362389144, -87.13545592960038, 33.46272028481624]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t164450p0000-B,33.453576,-87.138962,2022-09-23T16:44:50+00,Coal Mining (1B1a),CH4,mf,"[-87.14601486828644, 33.44776733030987, -87.13272714296892, 33.45885374870314]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t170108p0000-A,33.403069,-87.199343,2022-09-23T17:01:08+00,Coal Mining (1B1a),CH4,mf,"[-87.21123866726819, 33.3996607353918, -87.19748413372386, 33.41119245347372]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t171045p0000-A,33.37042,-87.218198,2022-09-23T17:10:45+00,Coal Mining (1B1a),CH4,mf,"[-87.22540402697653, 33.36515740200891, -87.21218832236806, 33.37624371598714]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t172122p0000-A,33.377986,-87.233386,2022-09-23T17:21:22+00,Coal Mining (1B1a),CH4,mf,"[-87.24127194120938, 33.37296729294745, -87.22799581596078, 33.38400408878784]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t172122p0000-B,33.421547,-87.239888,2022-09-23T17:21:22+00,Coal Mining (1B1a),CH4,mf,"[-87.24898029836783, 33.41781681343281, -87.23095307811862, 33.43291189715008]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t173123p0000-A,33.39427,-87.26538,2022-09-23T17:31:23+00,Coal Mining (1B1a),CH4,mf,"[-87.27497487109012, 33.39075993179077, -87.26175537482249, 33.40184616159007]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t174201p0000-A,33.54414,-87.308289,2022-09-23T17:42:01+00,Coal Mining (1B1a),CH4,mf,"[-87.31656013159724, 33.538893887019995, -87.3032587544946, 33.54998001955862]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t174201p0000-B,33.51088,-87.287944,2022-09-23T17:42:01+00,Coal Mining (1B1a),CH4,mf,"[-87.29470204192253, 33.505113297155866, -87.28146529227881, 33.516199367372806]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t175137p0000-A,33.366291,-87.335066,2022-09-23T17:51:37+00,Coal Mining (1B1a),CH4,mf,"[-87.34168946323096, 33.36014108263749, -87.32841525987311, 33.371227397373275]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t175137p0000-B,33.407725,-87.336394,2022-09-23T17:51:37+00,Coal Mining (1B1a),CH4,mf,"[-87.34955215823558, 33.39904185787139, -87.3299282500366, 33.415472958412884]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220923t180207p0000-A,33.407722,-87.336393,2022-09-23T18:02:07+00,Coal Mining (1B1a),CH4,mf,"[-87.34558285278376, 33.40269552032858, -87.33218379295158, 33.4138311412293]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220923t181425-A,35.517162,-78.426043,2022-09-23T18:14:25+00,Solid Waste (6A),CH4,mf,"[-78.4325199640024, 35.5118897806282, -78.41930767075006, 35.52259704740834]",ang,,,980.0874449,158.6725198,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220923t182706p0000-A,33.714581,-86.856886,2022-09-23T18:27:06+00,Solid Waste (6A),CH4,mf,"[-86.86669000888033, 33.71093385265583, -86.85342156217293, 33.722019965559156]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220924t172524-A,34.746758,-78.810816,2022-09-24T17:25:24+00,Livestock (4B),CH4,mf,"[-78.81781367101371, 34.74181580374468, -78.80458695574058, 34.75268385567992]",ang,,,186.4322257,69.86443316,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220924t173536-A,34.792499,-78.912928,2022-09-24T17:35:36+00,Solid Waste (6A),CH4,mf,"[-78.91718805231879, 34.78926783531964, -78.9000451191477, 34.8033453719129]",ang,,,336.4879189,156.0733222,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220926t150209-A,35.338597,-80.65685,2022-09-26T15:02:09+00,Solid Waste (6A),CH4,mf,"[-80.66597176307083, 35.322307359249486, -80.64009961743892, 35.34345988967356]",ang,,,1619.578759,669.287871,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220926t150209-B,35.348774,-80.662871,2022-09-26T15:02:09+00,Solid Waste (6A),CH4,mf,"[-80.66874631659388, 35.34381535753486, -80.65620147405154, 35.354093361511616]",ang,,,741.4346946,281.6389666,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220926t151920p0000-A,33.17556,-84.845938,2022-09-26T15:19:20+00,Solid Waste (6A),CH4,mf,"[-84.85129122646309, 33.16823467111739, -84.83787365623691, 33.17951483828166]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220926t152458-A,35.339301,-79.968115,2022-09-26T15:24:58+00,Solid Waste (6A),CH4,mf,"[-79.97456191635999, 35.33433433466283, -79.96185075123073, 35.34470332558078]",ang,,,1687.0,741.0,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220926t152856p0000-A,33.234373,-84.117676,2022-09-26T15:28:56+00,Solid Waste (6A),CH4,mf,"[-84.1257663010503, 33.22578351385472, -84.10826465480305, 33.240472180183176]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t152856p0000-B,33.229398,-84.115699,2022-09-26T15:28:56+00,Solid Waste (6A),CH4,mf,"[-84.12564838529184, 33.22578091327545, -84.10808777350525, 33.24046944484642]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220926t153257-A,35.010412,-80.16051,2022-09-26T15:32:57+00,Solid Waste (6A),CH4,mf,"[-80.16983111878085, 35.00364513919921, -80.15692219394431, 35.014218356972066]",ang,,,524.6915665,312.4107281,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220926t153257-B,35.007082,-80.16475,2022-09-26T15:32:57+00,Solid Waste (6A),CH4,mf,"[-80.17221031073801, 34.99926002398397, -80.15501819397916, 35.01329511735915]",ang,,,1443.238366,867.316066,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220926t154545p0000-A,33.661287,-84.256231,2022-09-26T15:45:45+00,Solid Waste (6A),CH4,mf,"[-84.26127092561438, 33.65359905212814, -84.24778255790507, 33.664875535031726]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t154545p0000-B,33.657125,-84.255572,2022-09-26T15:45:45+00,Solid Waste (6A),CH4,mf,"[-84.26127092561438, 33.65359905212814, -84.24778255790507, 33.664875535031726]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t160910p0000-A,34.136187,-84.035814,2022-09-26T16:09:10+00,Solid Waste (6A),CH4,mf,"[-84.04473075501502, 34.129332124595166, -84.03116913206684, 34.14060677426163]",GAO,,,3594.674526,672.1847232,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t160910p0000-B,34.134131,-84.033586,2022-09-26T16:09:10+00,Solid Waste (6A),CH4,mf,"[-84.04003898779011, 34.11786859743225, -84.01423218764374, 34.13923097273104]",GAO,,,4750.900474,866.4572605,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t160910p0000-C,34.135219,-84.040237,2022-09-26T16:09:10+00,Solid Waste (6A),CH4,mf,"[-84.04504085915606, 34.128991071112296, -84.03135964255358, 34.140315302757415]",GAO,,,3776.484829,820.6182982,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t162231p0000-A,34.272881,-84.392206,2022-09-26T16:22:31+00,Solid Waste (6A),CH4,mf,"[-84.3998330947479, 34.26753085978829, -84.38618709556427, 34.27880739624029]",GAO,,,2831.301751,859.9912707,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220926t163717-A,34.792158,-78.90997,2022-09-26T16:37:17+00,Solid Waste (6A),CH4,mf,"[-78.91627707236786, 34.78728601014119, -78.90310050672566, 34.79815456101855]",ang,,,688.0,262.0,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220926t163946p0000-A,33.996175,-85.175009,2022-09-26T16:39:46+00,Solid Waste (6A),CH4,mf,"[-85.18154818426329, 33.99032315517466, -85.16806140825214, 34.0015047369975]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220926t164328-A,34.746429,-78.810346,2022-09-26T16:43:28+00,Livestock (4B),CH4,mf,"[-78.8148151839047, 34.74038417450104, -78.8016465745932, 34.75125233717072]",ang,,,682.8562547,306.9186747,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220926t164548p0000-A,33.99667,-85.176528,2022-09-26T16:45:48+00,Solid Waste (6A),CH4,mf,"[-85.18385579976949, 33.99100187577063, -85.1704284280192, 34.00218359454626]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t165210p0000-A,33.997147,-85.177325,2022-09-26T16:52:10+00,Solid Waste (6A),CH4,mf,"[-85.18291523044705, 33.990441532448436, -85.16936843754956, 34.00167285397987]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t165928p0000-A,33.996012,-85.178233,2022-09-26T16:59:28+00,Solid Waste (6A),CH4,mf,"[-85.18405124531837, 33.99021124816521, -85.17062399657148, 34.00139296856912]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t171727p0000-A,33.996522,-85.177276,2022-09-26T17:17:27+00,Solid Waste (6A),CH4,mf,"[-85.18327957454854, 33.990100780368444, -85.16979282561313, 34.00128236900726]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220926t173500p0000-A,34.274786,-84.392792,2022-09-26T17:35:00+00,Solid Waste (6A),CH4,mf,"[-84.39909568636564, 34.268158593839466, -84.38532971947937, 34.27958363110841]",GAO,,,2352.182586,556.695366,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t174545p0000-A,34.276264,-84.391017,2022-09-26T17:45:45+00,Solid Waste (6A),CH4,mf,"[-84.39743208571228, 34.26985982860895, -84.38378572782392, 34.2811363490989]",GAO,,,2799.059034,462.0708739,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t175339p0000-A,34.274249,-84.393466,2022-09-26T17:53:39+00,Solid Waste (6A),CH4,mf,"[-84.39976120075528, 34.26792599702853, -84.38611513842204, 34.27920253266572]",GAO,,,2722.413424,436.5306491,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t175339p0000-B,34.276264,-84.391017,2022-09-26T17:53:39+00,Solid Waste (6A),CH4,mf,"[-84.39765556057513, 34.27036028538259, -84.38406881768915, 34.28163693580769]",GAO,,,2452.953535,379.0997949,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t180313p0000-A,34.135496,-84.039954,2022-09-26T18:03:13+00,Solid Waste (6A),CH4,mf,"[-84.0438012960429, 34.12474943722844, -84.02247334726628, 34.14245270057847]",GAO,,,2830.286026,503.7563918,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t180808p0000-A,34.135513,-84.039863,2022-09-26T18:08:08+00,Solid Waste (6A),CH4,mf,"[-84.04357616203701, 34.12811338033641, -84.02756499137897, 34.14136615052477]",GAO,,,2403.578382,520.1915955,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220926t182212p0000-A,34.273787,-84.392341,2022-09-26T18:22:12+00,Solid Waste (6A),CH4,mf,"[-84.39904210833134, 34.26795912365487, -84.38527617421856, 34.27938416082729]",GAO,,,4407.666835,345.99963,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220927t162434-A,35.340792,-79.970014,2022-09-27T16:24:34+00,Solid Waste (6A),CH4,mf,"[-79.97537651854434, 35.33471209655263, -79.96291427038959, 35.344878001479756]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220927t162434-C,35.340101,-79.964417,2022-09-27T16:24:34+00,Solid Waste (6A),CH4,mf,"[-79.96993323923614, 35.33444097736967, -79.9575264664636, 35.34456166581669]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220927t163130-A,35.012531,-80.161765,2022-09-27T16:31:30+00,Solid Waste (6A),CH4,mf,"[-80.16897895320412, 35.0043503456945, -80.15355663646943, 35.0169819209639]",ang,,,1804.0,758.0,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220927t164918-B,35.340857,-80.65764,2022-09-27T16:49:18+00,Solid Waste (6A),CH4,mf,"[-80.66310294228917, 35.33587971434093, -80.65055932270548, 35.346157725895175]",ang,,,1453.417505,435.6664933,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220927t170632p0000-A,33.171795,-84.835716,2022-09-27T17:06:32+00,Solid Waste (6A),CH4,mf,"[-84.84249284556732, 33.16629695325419, -84.82907578014898, 33.17752747493375]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220927t170632p0000-B,33.175937,-84.846799,2022-09-27T17:06:32+00,Solid Waste (6A),CH4,mf,"[-84.85373318619048, 33.1696655277015, -84.84031538506423, 33.18094570481955]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220927t171115p0000-A,33.174218,-84.846408,2022-09-27T17:11:15+00,Solid Waste (6A),CH4,mf,"[-84.85316563117522, 33.168761849874464, -84.83968870372462, 33.18004215758314]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220927t171701p0000-B,33.176464,-84.847188,2022-09-27T17:17:01+00,Solid Waste (6A),CH4,mf,"[-84.85320264812815, 33.16965637378436, -84.83978485136228, 33.18093654841586]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220927t173614-A,35.914582,-81.596468,2022-09-27T17:36:14+00,Solid Waste (6A),CH4,mf,"[-81.602577842725, 35.90956649784574, -81.59027752507596, 35.919528435704606]",ang,,,763.8715427,336.7712996,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220927t174614p0000-A,33.236422,-84.116104,2022-09-27T17:46:14+00,Solid Waste (6A),CH4,mf,"[-84.12200472972718, 33.229217944508264, -84.10852376252312, 33.240493844008384]",GAO,,,4380.601493,508.2735529,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220927t175402-A,36.598554,-82.147116,2022-09-27T17:54:02+00,Solid Waste (6A),CH4,mf,"[-82.15343194013957, 36.59410079559513, -82.14153245699434, 36.60365404759034]",ang,,,1438.536476,404.9098808,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220927t175651p0000-A,33.234674,-84.117187,2022-09-27T17:56:51+00,Solid Waste (6A),CH4,mf,"[-84.12332859851873, 33.230187941172055, -84.10966975862324, 33.24161248246287]",GAO,,,4857.1388,828.6182649,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t180235p0000-A,33.234902,-84.116347,2022-09-27T18:02:35+00,Solid Waste (6A),CH4,mf,"[-84.12280737408301, 33.229930722609446, -84.10932629161275, 33.24120662660237]",GAO,,,5276.747286,1026.431567,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t180235p0000-C,33.235091,-84.12009,2022-09-27T18:02:35+00,Solid Waste (6A),CH4,mf,"[-84.1270623066592, 33.22967930615085, -84.11340351640823, 33.241103872372825]",GAO,,,1274.233251,292.9235735,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t180801p0000-A,33.235916,-84.11597,2022-09-27T18:08:01+00,Solid Waste (6A),CH4,mf,"[-84.12282199580515, 33.22948466975254, -84.10939995118986, 33.24076070661654]",GAO,,,4221.055703,562.2957517,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t181408p0000-A,33.234398,-84.116328,2022-09-27T18:14:08+00,Solid Waste (6A),CH4,mf,"[-84.12532641619713, 33.22840406352313, -84.10705584612865, 33.24368592769294]",GAO,,,3473.597063,991.6265376,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t182037p0000-A,33.235607,-84.117335,2022-09-27T18:20:37+00,Solid Waste (6A),CH4,mf,"[-84.12380280186353, 33.22836551589671, -84.11026250384683, 33.23969114871565]",GAO,,,4182.903806,1113.770342,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t182625p0000-A,33.235795,-84.119232,2022-09-27T18:26:25+00,Solid Waste (6A),CH4,mf,"[-84.12417147851387, 33.22971437571206, -84.11069041860928, 33.24099028872863]",GAO,,,2439.468932,630.6708066,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t183935p0000-A,33.660949,-84.257198,2022-09-27T18:39:35+00,Solid Waste (6A),CH4,mf,"[-84.26357558370199, 33.653847257242994, -84.24990889645258, 33.66517321151799]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220927t191520p0000-A,33.996655,-85.177912,2022-09-27T19:15:20+00,Solid Waste (6A),CH4,mf,"[-85.18315419932705, 33.99039649554907, -85.1696674044234, 34.00157808338145]",GAO,,,3642.008244,898.8327944,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t192115p0000-A,33.996791,-85.177399,2022-09-27T19:21:15+00,Solid Waste (6A),CH4,mf,"[-85.18445223520064, 33.990960188735265, -85.17090535324911, 34.002191515532466]",GAO,,,2455.222192,656.9721446,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t194240p0000-A,34.136192,-84.04115,2022-09-27T19:42:40+00,Solid Waste (6A),CH4,mf,"[-84.04808999227305, 34.13045429129551, -84.03446857715701, 34.14172883210118]",GAO,,,2193.37199,438.5891257,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t194240p0000-B,34.136619,-84.038375,2022-09-27T19:42:40+00,Solid Waste (6A),CH4,mf,"[-84.04333234724766, 34.12840465773664, -84.02959165341595, 34.139728748686224]",GAO,,,2822.430754,437.706181,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t194912p0000-A,34.135976,-84.040657,2022-09-27T19:49:12+00,Solid Waste (6A),CH4,mf,"[-84.04463940725553, 34.12853519300642, -84.03095826707305, 34.1398594224806]",GAO,,,4509.012923,544.5306699,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220927t201738p0000-A,33.996478,-85.177919,2022-09-27T20:17:38+00,Solid Waste (6A),CH4,mf,"[-85.18470086014409, 33.99046803696079, -85.17109453420719, 34.001699235751516]",GAO,,,3735.754516,982.3409113,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220928t162844p0000-A,33.682721,-86.253351,2022-09-28T16:28:44+00,Solid Waste (6A),CH4,mf,"[-86.25999738988205, 33.67713720799337, -86.24661539841635, 33.68827265167306]",GAO,,,1156.094737,257.7425521,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220928t164641p0000-A,33.603172,-86.521498,2022-09-28T16:46:41+00,Solid Waste (6A),CH4,mf,"[-86.52850182948491, 33.59685301739816, -86.51525089416393, 33.60793918801319]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220928t165119p0000-A,33.60341,-86.521759,2022-09-28T16:51:19+00,Solid Waste (6A),CH4,mf,"[-86.52802451282699, 33.59744613335473, -86.51471406970985, 33.60848281116487]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220928t165807p0000-A,33.603319,-86.51999,2022-09-28T16:58:07+00,Solid Waste (6A),CH4,mf,"[-86.52653986127898, 33.59793651728744, -86.51322934429876, 33.60897319357638]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220928t170324p0000-A,33.603053,-86.520325,2022-09-28T17:03:24+00,Solid Waste (6A),CH4,mf,"[-86.52713546739044, 33.5973934758557, -86.5138846087222, 33.6084300247958]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
